RMSEP-UVE-100-0.5-S11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.268,1.2982,1.3361,1.3235,1.4624,1.4147,1.4158,1.4159,1.4086,1.4029,1.4056,1.4087,1.399,1.3972,1.3935,1.3866,1.3931,1.3961,1.3925,1.4012,1.3968,1.402,1.4012,1.4001,1.4063,1.4137,1.4179,1.4156,1.4155,1.4136,1.4111,1.4119,1.4119,1.4162,1.4149,1.4193,1.4205,1.4342,1.4573,1.4608,1.4597,1.4601,1.4623,1.4638,1.4618,1.4629,1.4747,1.4744,1.4724,1.4701,1.4668,1.4773,1.4839,1.4774,1.4827,1.4734,1.4841,1.4725,1.4909,1.5147,1.5266,1.1429,1.1192,1.1049,1.1067,1.0944,1.1076,1.0994,1.5348,1.5197,1.5346,1.5517,1.0819,1.159,1.1509,1.1398,1.1529,1.703,1.7163,1.7148,1.7272,1.7364,1.3353,1.3492,1.3391,1.4041,1.4087,1.4113,1.4128,1.3941,1.4052,1.4063,1.407,1.4077,1.4081,1.4083,1.3907,1.3908,1.3909,0.65699,0.65692,0.657,0.65687,0.65689,0.65468,0.65459,0.65452,0.65288,0.65292,0.65272,0.65276,0.65187,0.65105,0.65077,0.65077,0.65066,0.64702,0.64694,0.64499,0.64504,0.64502,0.645,0.645,0.64322,0.64326,0.64239,0.64223,0.64224,0.64273,0.64273,0.63961,0.63963,0.63965,0.63935,0.64336,0.64324,0.64322,0.64304,0.64303,0.64269,0.64267,0.63986,0.63977,0.63965,0.63962,0.63978,0.63956,0.63934,0.63702,0.63687,0.6368,0.6363,0.63514,0.63506,0.63554,0.63547,0.63531,0.63526,0.63511,0.63493,0.63481,0.63466,0.63462,0.63338,0.63156,0.63161,0.63347,0.63324,0.63316,0.63257,0.63231,0.63062,0.62979,0.62963,0.6293,0.62897,0.62945,0.62925,0.62996,0.62977,0.63084,0.6305,0.63277,0.63308,0.63451,0.6341,0.63376,0.6332,0.63535,0.63512,0.63493,0.63452,0.63425,0.63393,0.63389,0.63364,0.6334,0.63341,0.63636,0.63729,0.63683,0.63677,0.63516,0.63557,0.63521,0.6348,0.63347,0.63424,0.6341,0.63389,0.63382,0.63317,0.63272,0.63224,0.63219,0.63221,0.63232,0.63194,0.63145,0.63108,0.63145,0.63102,0.63065,0.63025,0.63035,0.62981,0.62944,0.629,0.62968,0.63201,0.63105,0.63087,0.63152,0.63206,0.63221,0.6318,0.63137,0.63078,0.63012,0.62968,0.62907,0.62882,0.62882,0.62911,0.62871,0.6283,0.62839,0.62825,0.62823,0.62871,0.62832,0.62847,0.6278,0.62724,0.6268,0.6264,0.62609,0.62561,0.62525,0.62452,0.62414,0.62379,0.62339,0.62306,0.6228,0.62245,0.6212,0.62148,0.62147,0.62163,0.62013,0.62047,0.62013,0.6193,0.61906,0.61928,0.61926,0.619,0.61815,0.61794,0.61778,0.61756,0.61828,0.61807,0.61784,0.61785,0.6177,0.6177,0.61781,0.61786,0.61688,0.61689,0.61675,0.61662,0.61659,0.61668,0.61657,0.61981,0.6201,0.61914,0.61915,0.61911,0.61922,0.61923,0.61924,0.61926,0.61928,0.6193,0.61931,0.61925,0.61926,0.61839,0.61844,0.61845,0.61762,0.61764,0.61761,0.6176,0.61852,0.61851,0.61847,0.61853,0.61858,0.61856,0.61847,0.61849,0.6185,0.61852,0.61851,0.61849,0.61854,0.61856,0.61863,0.61867,0.61868,0.61874,0.61881,0.61801,0.61806,0.61781,0.61786,0.61792,0.61798,0.61803,0.61813,0.6182,0.61824,0.61825,0.61826,0.61798,0.61801,0.61805,0.61806,0.61807,0.61808,0.61815,0.61821,0.61823,0.61824,0.61825,0.61857,0.61863,0.61867,0.61794,0.618,0.61801,0.61806,0.61812,0.61818,0.61823,0.61825,0.61828,0.61834,0.61839,0.61843,0.61844,0.61845,0.61846,0.61852,0.61858,0.61859,0.61871,0.61872,0.61872,0.6188,0.61885,0.61886,0.61812,0.61818,0.61838,0.61844,0.61851,0.61853,0.61881,0.61885,0.61891,0.61895,0.61901,0.61905,0.61841,0.61849,0.61855,0.61855,0.61857,0.61895,0.61897,0.6188,0.61883,0.61891,0.61898,0.619,0.619,0.61886,0.61894,0.61896,0.61897,0.61903,0.61909,0.61918,0.61926,0.61931,0.61936,0.61936,0.61942,0.61942,0.61951,0.61953,0.61959,0.61892,0.61898,0.61905,0.61906,0.61914,0.61919,0.61921,0.61923,0.61932,0.61933,0.61881,0.61936,0.61941,0.61943,0.61951,0.61959,0.61968,0.61968,0.61972,0.61973,0.61974,0.61975,0.6198,0.61931,0.61933,0.61653,0.61658,0.61666,0.61671,0.61678,0.61686,0.61693,0.61694,0.61648,0.61648,0.61657,0.61659,0.61667,0.61673,0.61682,0.61682,0.61686,0.61691,0.617,0.61702,0.62347,0.62355,0.62361,0.62361,0.62359,0.62368,0.62368,0.62375,0.62381,0.62386,0.62386,0.62396,0.62406,0.62411,0.62416,0.62424,0.62437,0.62445,0.62446,0.62446,0.62451,0.62459,0.62482,0.62492,0.62481,0.62482,0.6249,0.6249,0.62492,0.62496,0.6228,0.62281,0.62284,0.62294,0.62303,0.62306,0.62311,0.62319,0.62327,0.62338,0.62341,0.62349,0.6235,0.62359,0.62365,0.62372,0.6238,0.62385,0.62391,0.62398,0.62404,0.62412,0.62413,0.62422,0.6247,0.62476,0.62482,0.62472,0.62482,0.62488,0.62494,0.62496,0.62498,0.62497,0.62506,0.62508,0.62517,0.62525,0.62529,0.62528,0.6253,0.6253,0.62533,0.62533,0.62535,0.655,0.65497,0.65482,0.65487,0.65484,0.65487,0.65486,0.65493,0.65491,0.65494,0.65466,0.65454,0.65451,0.65445,0.65407,0.65408,0.65408,0.65403,0.65515,0.65515,0.65514,0.65512,0.6551,0.65507,0.65516,0.65516,0.65513,0.65592,0.65593,0.65592,0.65596,0.65578,0.65575,0.65572,0.65581,0.65588,0.65596,0.65591,0.65586,0.65585,0.65593,0.65581,0.65578,0.65575,0.6557,0.65569,0.65565,0.65574,0.65569,0.65578,0.65582,0.65584,0.65591,0.63327,0.63335,0.63336,0.63332,0.63389,0.63397,0.63367,0.63417,0.63421,0.63522,0.6353,0.63537,0.63541,0.63562,0.63564,0.63551,0.63559,0.63566,0.63574,0.63558,0.63568,0.63625,0.63635,0.63673,0.63676,0.63685,0.63691,0.63669,0.63768,0.63776,0.63783,0.63755,0.63763,0.63771,0.63775,0.63781,0.90679,0.9068,0.90589,0.90578,0.90584,0.9059,0.90596,0.906,0.90603,0.9061,0.90612,0.62228,0.62226,0.62225,0.62221,0.62218,0.62214,0.6221,0.62205,0.62202,0.62113,0.62151,0.62147,0.62082,0.62081,0.62291,0.62262,0.62258,0.62257,0.62256,0.62242,0.62246,0.62239,0.62202,0.62562,0.6256,0.62557,0.62481,0.6248,0.69413,0.69421,0.69424,0.69429,0.69429,0.69438,0.69418,0.69403,0.6941,0.69414,0.69418,0.75863,0.75848,0.75845,0.75839,0.75837,0.75857,0.75827,0.75821,0.75816,0.75815,0.75768,0.75762,0.75762,0.75758,0.7576,0.7573,0.75725,0.75719,0.72508,0.7248,0.72475,0.72471,0.72466,0.72458,0.7275,0.72647,0.72623,0.72595,0.72589,0.72583,0.72572,0.72538,0.7299,0.72957,0.74362,0.7436,0.74326,0.78717,0.78652,0.78656,0.78627,0.78974,0.78983,0.72843,0.72831,0.73104,0.73075,0.73021,0.72843,0.72572,0.71993,0.71873,0.71573,0.71586,0.71622,0.70564,0.69801,0.69778,0.69541,0.69497,0.69477,0.68111,0.68051,0.68222,0.68605,0.78648,0.77518,0.82862,0.83429,0.8352,0.83643,0.83506,0.84034,0.84411,0.85228,0.83377,0.83333,0.83304,0.83295,0.83307,0.83288,0.83879,0.83393,0.85113,0.85095,0.85068,0.84222,0.84099,0.83977,0.84563,0.84508,0.8424,1.1317,1.1329,1.1461,1.1512,0.94354,0.94384,0.94041,0.94147,0.94465,0.94443,0.9442,0.94411,1.1919,1.2337,1.2321,1.2319,1.2303,1.2302,1.2287,1.2303,1.2288,1.2206,1.2206,1.2194,1.1938,1.1867,1.1855,1.179,1.1788,1.208,1.2085,1.2038,1.2039,1.2073,1.206,1.2047,1.2035,1.2022,1.2023,1.1775,1.1772,1.1761,1.1699,1.1689,1.1692,1.1691,1.1625,1.1626,1.1617,1.1651,1.1651,1.1674,1.161,1.16,1.154,1.154,1.1533,1.1557,1.1555,1.1723,1.1683,1.1621,1.1563,1.1335,1.1462,1.1463,1.1541,1.1534,1.1534,1.1472,1.1378,1.1281,1.1283,1.1215,1.121,1.1224,1.1226,1.1142,1.1137,1.1058,1.0987,1.0987,1.0981,1.0976,1.097,1.0924,1.0939,1.0934,1.0874,1.0808,1.0604,1.0601,1.0571,1.0567,1.0568,0.8169,0.81453,0.80837,1.0439,1.0438,1.0435,1.0431,1.0427,1.0424,1.0378,1.0399,1.0396,1.0392,1.0364,1.0339,1.0311,1.0308,1.0305,1.0301,1.0297,1.0274,1.027,1.0267,1.0263,1.026,1.0257,1.0255,1.0257,1.0254,1.0251,1.0246,1.0198,1.0044,1.004,1.0037,1.0034,1.0032,1.0028,1.0013,1.0011,1.0009,1.0008,0.99815,0.99806,0.9979,0.99777,0.99769,0.99762,0.99727,0.99718,0.99468,0.99231,0.99212,0.99188,0.98826,0.98819,0.98818,0.98814,0.98798,0.98794,0.98794,0.98794,0.98796,0.9877,0.98746,0.98743,0.98745,0.98744,0.98589,0.97831,0.97568,0.97567,0.97402,0.97404,0.96092,0.96075,0.9608,0.96089,0.96071,0.96081,0.96091,0.961,0.96083,0.96092,0.96104,0.96112,0.96098,0.95955,0.9597,0.95945,0.95934,0.95904,0.95915,0.95931,0.95917,0.9593,0.95915,0.95932,0.95918,0.95926,0.9591,0.95924,0.94691,0.94706,0.94721,0.94738,0.94607,0.94578,0.94593,0.94606,0.94579,0.94596,0.94613,0.9463,0.94612,0.94634,0.9462,0.94592,0.94609,0.93403,0.93424,0.92819,0.92803,0.92823,0.92797,0.9282,0.92797,0.92816,0.92611,0.92515,0.92439,0.92254,0.92214,0.92195,0.92173,0.92143,0.92109,0.90978,0.90959,0.90939,0.90908,0.90889,0.90825,0.90102,0.90064,0.90012,0.89946,0.89907,0.89323,0.89285,0.89256,0.88262,0.88239,0.87621,0.867,0.86627,0.86576,0.8655,0.85813,0.85771,0.8556,0.85509,0.85444,0.85391,0.85334,0.84754,0.84711,0.8465,0.84586,0.83773,0.83108,0.83045,0.8227,0.81578,0.81521,0.80973,0.80313,0.79638,0.79061,0.7901,0.78431,0.78374,0.77865,0.7743,0.7738,0.77322,0.76831,0.76302,0.76257,0.75827,0.75771,0.75274,0.74876,0.74412,0.74359,0.73966,0.73545,0.73179,0.73093,0.72701,0.72631,0.72589,0.72535,0.72196,0.72153,0.71834,0.71518,0.71464,0.71391,0.71099,0.70811,0.7058,0.70544,0.70301,0.70056,0.70006,0.69805,0.69769,0.6966,0.69449,0.69248,0.69236,0.69191,0.69001,0.68952,0.68902,0.68817,0.68647,0.68509,0.68355,0.68292,0.68158,0.6804,0.67918,0.67815,0.6775,0.67683,0.67617,0.67524,0.67479,0.67388,0.67311,0.67241,0.67197,0.67116,0.67079,0.67032,0.67056,0.67013,0.66967,0.66946,0.66892,0.66861,0.66804,0.66782,0.66744,0.66706,0.66666,0.66632,0.66621,0.66585,0.66569,0.66534,0.66512,0.66513,0.66489,0.66468,0.66458,0.6647,0.66477,0.665,0.66514,0.66496,0.66526,0.66528,0.66509,0.66529,0.66552,0.66565,0.66602,0.66594,0.66641,0.66635,0.66636,0.66685,0.66715,0.66744,0.66776,0.66841,0.66902,0.66965,0.67031,0.6707,0.67125,0.6717,0.67228,0.67297,0.67367,0.67438,0.67506,0.67566,0.67598,0.6765,0.67724,0.678,0.67871,0.67942,0.68,0.6807,0.6814,0.68213,0.68284,0.68354,0.68429,0.68457,0.68534,0.68574
RMSEP-UVE-100-0.6-S11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
